No.	SKU	Barcode	Name	Brand	Quantity
260	422202351	8.99342E+12	Ellips Ủ Tóc Keratin 18G Đen Mượt	Ellips	126
261	208200025	8.93487E+12	Sữa Dưỡng Thể Vaseline Dịu Mát Sáng Da 350ml (12)	VASELINE	126
262	422212329		Cocoon Combo Nước Tẩy Trang Bí Đao 500ml + Gel Rửa Mặt Bí Đao 310ml	COCOON	125
263	357100006	4.51357E+12	HATOMUGI Kem Dưỡng Da Tay Reihaku 65g	HATOMUGI	123
264	226200017	8.93501E+12	Gel ngừa mụn , kháng khuẩn Acnes  (Sealing Jell 18g)	Acnes	123
265	100250033	8.80604E+12	Miếng dán trị mụn Mayancare 20 miếng (HỒNG)	Mayan	123
266	422209254	8.80893E+12	BNBG Vita Derma Moisture Cream Mask 30ml	BNBG	122
267	422204820	8.93503E+12	DOUBLE RICH HAIR MOUSSE SOFT HOLD 150ML_Y19	DOUBLE RICH	121
268	422212642	3.70113E+12	Bioderma Sebium Kerato 5ml	BIODERMA	120
269	422202335	8.99342E+12	Ellips Dưỡng Tóc Keratin 6'S Óng Mượt Vỉ 6 viên	Ellips	120
270	422203609	3.3509E+12	EmbryolisseeLait Creme Concentre 30Ml	Embryolisse	119
271	422211241	3.33788E+12	[NEW] MB498300 LA ROCHE POSAY RENO CICAPLAST BALM B5 100ML	LA ROCHE-POSAY	119
272	224200001	8.93501E+12	Selsun - Dầu gội trị gàu 1% selenium -50ml 	SELSUN	118
273	293500006	3.40138E+12	SVR SEBIACLEAR Gel Moussant 200ML	SVR	117
274	422204818	8.93503E+12	DR Hair Mask Damage Hair (Pink_Y19) 150g	DOUBLE RICH	117
275	422215824	2E+12	Kem ủ Tresemme Keratin 50g (mẫu ngẫu nhiên)	TRESEMME	117
276	422216821		Skin1004 Madagascar Centella Tone Brightening Capsule Ampoule 30ml	skin1004	116
277	422216037		Túi Thời Trang Tone Up 	sunplay	115
278	208200018	8.80162E+12	VASELINE lip therapy rosy lips 4.8g - DẠNG THỎI	VASELINE	115
279	422202435	4.90243E+12	Gillette Dao Cạo Venus3 Basic ( Vĩ 2c)	Gillette	114
280	224100019	8.93501E+12	Hadalabo - Cream PERFECT WHITE ARBUTIN 50g  	HADALABO	114
281	422202336	8.99342E+12	Ellips Dưỡng Tóc Keratin 6'S Đen Mượt Vỉ 6 viên	Ellips	114
282	422205053	8.93622E+12	Cocoon Tinh Chất Bí Đao 70ml ( MẪU MỚI )	COCOON	113
283	422205809	8.80617E+12	Nature Republic Real Nature Tomato Mask Sheet 23ml	NATURE REPUBLIC	113
284	422204708	8.85101E+12	KDR Sensodyne Repair & Extra Fresh	SENSODYNE	113
285	422207123	8.93527E+12	[GIFT] L'OREAL GLYCO BRIT NIGHT CRM 15ML	L'OREAL	113
286	347800025	4.90187E+12	Tsubaki Premium Repair Mask 180g 14554	Tsubaki	113
287	422216153	8.93622E+12	 Cocoon Sữa Chống Nắng Bí Đao 5ml	COCOON	113
288	422201374	8.93622E+12	Cocoon Tẩy Tế Bào Chết Môi	COCOON	112
289	100230056	3.4014E+12	Bioderma - Nước tẩy trang Sensibio H2O ( hồng ) 100ml	BIODERMA	111
290	422207629	8.93501E+12	Kem giảm mụn chuyên sâu (ACNES BLEMISH CLEAR CREAM) 10g	Acnes	111
291	422203477	9E+12	PONDS  Kem Dưỡng Trắng Da Trắng Hồng Rạng Rỡ Đêm 50g	POND'S	110
292	357100010	4.51357E+12	SỮA DƯỠNG THỂ HATOMUGI  400ML	HATOMUGI	110
293	234300022	8.80947E+12	Mediheal Teatree Care Solution Essential Mask EX	Mediheal	110
294	241200016	22400265186	Tresemme Keratin Smooth Serum Dưỡng Tóc 97ml (6)	TRESEMME	110
295	213300026	8.85182E+12	608074 BIORE  UV ANTI POLLUTION Body Care Serum intensive WHITE SPF50PA+++ 50ml	Biore	109
296	422205066	8.93503E+12	ES Silk Repair GoldSilk Shampoo 120 ml	Elastine	109
297	204900128		COMBO 2 LRP Effaclar Gel Moussant 50ml	LA ROCHE-POSAY	107
298	318900011	8.80912E+12	Klairs Supple Preparation Facial Toner 180ml	Klairs	107
299	422210980		[COMBO] M9057420 Bộ 3 LA ROCHE-POSAY Effaclar Gel Moussant Purifiant 50ml x3	LA ROCHE-POSAY	107
300	201100189	8.8094E+12	Vacosi bấm mi cán tím -CLASSIC LÒ XO BM01	VACOSI	107
301	422205808	8.80617E+12	Nature Republic Real Nature Chamomile Mask Sheet 23ml	NATURE REPUBLIC	106
302	422210265	8.93501E+12	Dung Dịch Nhỏ Mắt V.Rohto Dryeye 13ml	Rohto	105
303	304300002	4.71975E+12	Derma Angel miếng dán trị mụn Acne Patch for Day	Derma Angel	104
304	422205806	8.80617E+12	Nature Republic Real Nature Rose Mask Sheet 23ml	NATURE REPUBLIC	104
305	204900159		Combo 4 SRM Effaclar Gel Moussant Purifiant 50ml 	LA ROCHE-POSAY	104
306	422214974	8.93527E+12	[GIFT] L'OREAL ZVN01739 LY ONG HUT 2 LOP	L'OREAL	104
307	422201822	4.97356E+12	Bông Tẩy Trang LilyBell 222m	Lily Bell	104
308	422211645		Acnes Oil Remover Paper 25pcs	Acnes	102
309	422209646	8.93527E+12	[GIFT]  L'oreal UV Defender Serum Protector Matte & Fresh SPF 50+ PA ++++ 15ml	L'OREAL	102
310	422203776		Combo 4 Ipek - ‪IPEK Bông tẩy trang 150 miếng	IPEK IDROFIL PAMUK	101
311	217300002	8.93851E+12	Bông tăm JOMI kháng khuẩn 200 que	JOMI	101
312	200500283	8.80969E+12	Laneige 111975349 Lip Sleeping Mask [Berry] 8G	LANEIGE	101
313	100140042	8.80617E+12	NATURE REPUBLIC SOOTHING & MOISTURE ALOE VERA 92% SOOTHING GEL 300ml	NATURE REPUBLIC	101
314	100740010	6.92349E+12	MBL Mascara Hyper Curl - Đen (Mascara Maybelline Làm Cong Mi 100° 9.2ml)	MAYBELLINE	101
315	422204430	8.93487E+12	LIFEBUOY NRT CHANH KHU MUI 36X180G	LIFEBUOY	100
316	422216769		[COMBO] 3 SERUM LA ROCHE-POSAY MB148000 Hyalu B5 Serum 10MLx3 ( KHÔNG BÁN)	LA ROCHE-POSAY	100
317	422201961	6.92035E+12	Colgate KDR COL OPTIC WHIT PLUS SHINE 100G	Colgate	100
318	422203470	8.85193E+12	PONDS nước tẩy trang  VITAMIN BRIGHTEN ROSE 400ML/12 chai	POND'S	99
319	251500002	8.71069E+12	Tippys Bông tẩy trang 120 miếng Classic	Tippys	98
320	422201791	8.93503E+12	Sữa tắm DR Hoa Hồng 550g	DOUBLE RICH	98
321	422202346	8.99342E+12	Ellips Ủ Tóc 20G Phục Hồi	Ellips	97
322	422202253	4.71154E+12	 NARUKO Raw Job’s Tears Supercritical CO2 Pore Minimizing & Brightening Mask (mới)	NARUKO	96
323	422205333	4.55052E+12	SENKA PERFECT WHIP BERRY BRIGHT 100G 70285	SENKA	95
324	241600002	4.97663E+12	Pelican Hip Care Soap 80g	Pelican	95
325	245500009	4.9017E+12	ROSETTE Gommage Gentle Peeling Gel 180g	ROSETTE	95
326	100110005	8.80905E+12	PUREDERM Gel tẩy TBC clean&fresh peeling gel 50ml	PUREDERM	95
327	422204776	4.57124E+12	Nước Hoa Hồng Chiết Xuất Từ Lá Tía Tô 500ml	CHINOSHIO	95
328	422203807		Combo 2 Ipek - ‪IPEK Bông tẩy trang 150 miếng	IPEK IDROFIL PAMUK	94
329	422201796	8.93503E+12	Double Rich Hair Mousse 150ml	DOUBLE RICH	94
330	223600009	4.55052E+12	SENKA Perfect UV Gel 80gr 70158	SENKA	94
331	211300002	5.01145E+12	SIMPLE KIND TO SKIN Soothing Facial Toner 100% alcohol free 200ml	SIMPLE	94
332	422206432	4.90998E+12	ANESSA 18526 PERFECT UV SUNSCREEN SKINCARE GEL N 90g	ANESSA	94
333	100230070	4.90311E+12	Silcot Bông tẩy trang cao cấp (hộp xanh lá)-66 miếng	SILCOT	93
334	206700009	8.80954E+12	PUREDERM DEEP PURIFYING YELLOW 02 BUBBLE MASK 25G	PUREDERM	93
335	345800027	8.80965E+12	Some By Mi Clear Spot Patch	SOME BY MI	92
336	226200018	8.93501E+12	Miếng dán mụn Acnes 24 miếng	Acnes	92
337	422214672	3.33788E+12	La Roche Posay MB539000 Anthelios UVMUNE 400 Oil Control Fluid 	LA ROCHE-POSAY	91
338	252500002	8.93603E+12	Cleo Kem tẩy lông da nhạy cảm 25g	Cleo	91
339	347800034	4.90187E+12	Tsubaki 16820 TBK PREMIUM REPAIR SHAMPOO 490ML	Tsubaki	91
340	422204102	8.93476E+12	BVS Diana Hàng Ngày Sensi Kháng Khuẩn 40	DIANA	90
341	223600048	4.55052E+12	Senka 15554 Perfect Whip Acnes Care 100g	SENKA	89
342	100230059	3.4014E+12	BIODERMA  Sébium H20 ( Xanh lá ) 100ml	BIODERMA	88
343	318900002	8.80912E+12	Klairs Freshly Juiced Vitamin Drop	Klairs	88
344	422207810	8.93609E+12	Milaganics Toner Hoa Cúc & AHA Ngừa mụn giảm dầu MILAGANICS 250ml	Milaganics	87
345	224100007	8.93501E+12	Hadalabo - Cream Advanced Nourish - 50g 	HADALABO	87
346	208200002	8.85193E+12	VASELINE Healthy White Instant Fair Lotion 200ML (24)	VASELINE	87
347	422217209		 Combo: 4 Dầu Gội Dược Liệu Nguyên Xuân Bồng Bềnh 5.5ml	Nguyên Xuân	87
348	422203505	4.51357E+12	Hatomugi Mist Lotion 250ml	HATOMUGI	87
349	422214189	8.93527E+12	[GIFT] GARNIER XVN00285 G3774303 BC Whip Foam 50ml AS PLV	GARNIER	87
350	422214309	8.93501E+12	Lipice Sheer color #Brick Red Đỏ gạch 2.4g	LIPICE SHEER COLOR 	87
351	422204961	8.85036E+12	VEET - KEM TAY LONG - DA NHAY CAM 50G	VEET	87
352	100830002	6.9024E+12	MBL NUOC TAY TRANG MAT MOI 150ML	MAYBELLINE	86
353	422205453	5.01072E+12	FEMFRESH DAILY INTIMATE WASH 250ML	Femfresh	86
354	422215806	4.80089E+12	Dove Lăn Khử Mùi Niacinamide Vitc&E 24X45Ml	DOVE	86
355	100750034	8.8094E+12	VAC BP01 Bông Phấn Khô Tròn Vacosi (2 cái)	VACOSI	85
356	256700020	8.93609E+12	Milaganics bột Diếp Cá 100g	Milaganics	85
357	422207677		COMBO 2 Mặt Nạ Banobagi Bổ Sung Collagen, Mờ Nám 30ml (Vàng)	BANOBAGI	85
358	100900001	8.80905E+12	PUREDERM Mặt nạ mắt COLLAGEN	PUREDERM	84
359	308500037	4.71154E+12	Combo  NARUKO Tea Tree Shine Control & Blemish clear Mask 8 miếng ( hộp )	NARUKO	83
360	422211466	8.80957E+12	Klairs Rich Moist Soothing Cream 20ml	Klairs	82
361	256700001	8.93609E+12	Milaganics bột cám gạo 100g	Milaganics	81
362	272100029	8.88834E+12	Kotex Tampon Regular 16/12	KOTEX	81
363	422207149	8.80949E+12	BANOBAGI  Stem Cell Vitamin Mask Whitening and Moisture (màu xanh dương)	BANOBAGI	81
364	371600004	5.01237E+12	Serum Gold Collagen Balance Active Formula Căng Bóng Làn Da, Chống Lão Hóa	BALANCE ACTIVE FORMULA	80
365	422204167	3.28277E+12	Avène Cicalfate+  Repair Cream 40ML	AVENE	80
366	422203121	4.90334E+12	Naturie Skin Conditioner 500ml	Naturie	80
367	224200004	8.93501E+12	COMBO Dầu gội trị gàu SELSUN 100ml + Dầu Xả dưỡng tóc Selsun 100ml	SELSUN	80
368	422213330	2E+12	Sữa tắm dưỡng thể Dove 200g (Ngẫu nhiên)	DOVE	80
369	422215803		Combo Sunplay Aqua-Clear White SPF50 25g + Skin Aqua Tone Up UV Essence Lavander 50g	sunplay	80
370	245500002	4.9017E+12	ROSETTE Gommage Moist Peeling Gel 120g	ROSETTE	79
371	249500025	8.93501E+12	Sunplay Skin Aqua UV Body Cooling Lotion SPF 50+ PA++++ (150g)	sunplay	79
372	422213296		Tsubaki  Combo Premium EX Intensive Repair Shampoo 490ml + Premium EX Intensive Repair Conditioner Treatment 490ml	Tsubaki	78
373	207500008		Combo Silcot 3 Hộp 66 Xanh Lá	SILCOT	78
374	318900009	8.80912E+12	Klairs Rich Moist Soothing Serum	Klairs	78
375	201100012	8.8094E+12	Vacosi Dual Eyebrow Pencil 03 black brown ( new ) 	VACOSI	78
376	422202345	8.99342E+12	Ellips Ủ Tóc 20G Óng Mượt	Ellips	77
377	422211153		[COMBO 2] VASELINE SDT Gluta-Hya Dưỡng Da Sáng Rạng Rỡ 330ML + SDT Gluta-Hya Bảo Vệ Và Dưỡng Sáng Da 330ml	VASELINE	77
378	422210260	9.55613E+12	VASELINE SDT Gluta-Hya Bảo Vệ Và Dưỡng Sáng Da 330ml/12Tuýp	VASELINE	76
379	422202333	8.99342E+12	Ellips Dưỡng Tóc 6'S Sức Sống Mới Vỉ 6 viên	Ellips	76
380	393800020	8.80335E+12	Frudia Orchard Peach Hand Cream 30ml	FRUDIA	76
381	222500006	8.80893E+12	BNBG Mặt Nạ Giấy Vita Cocktail #brightening (màu bạc)	BNBG	76
382	422200840	5.02132E+12	Dầu Gội Khô Girlz Only Dazzling Volume 200ml	Girlz Only	75
383	422207144		[COMBO] L'oreal combo kem dưỡng ngày đêm GLYCO BRIT 15ml 	L'OREAL	74
384	422215256	9.55601E+12	JOHNSON'S PH 5.5 NOURISHING BODY WASH WITH ALMOND OIL 750ML	JOHNSON	74
385	422204864	4.90133E+12	Kai Dao Cạo Lông Mày Lưỡi Đơn Thân Nhựa - 3P  Cbm-3P (01782)	KAI	74
386	422202348	8.99342E+12	Ellips Ủ Tóc 20G Tóc Bồng	Ellips	73
387	422215347	8.80949E+12	Pyunkang Yu Essence Toner 30ml  	Pyunkang Yul	72
388	206200037	8.85003E+12	89271 NIVEA NUOC TAYTRG NIVEA NGUA MUN 200ML 	NIVEA	72
389	422210264	8.93501E+12	Dung Dịch Nhỏ Mắt V.Rohto Mineral Tear 13ml	Rohto	72
390	224100029	4.98724E+12	Dung dịch dưỡng ẩm tối ưu Hada Labo Premium Gokujyun Lotion 170ml	HADALABO	72
391	422216739		[GIFT] Hadalabo  Bình Nước Trong Suốt	HADALABO	70
392	343700002	8.80933E+12	I'm from Vitamin Tree  Water - Gel 75g	I'm from	70
393	422214346	8.80616E+12	Kem che khuyết điểm The Saem Cover Perfection Tip Concealer 1.25 Light Beige (6.5g)	THE SAEM	70
394	422211606	8.93501E+12	Acnes Green Tea Oil Remover Paper 100 tờ	Acnes	70
395	422212374	8.93855E+12	BỘ CHIẾT MỸ PHẨM HOTOSU XANH	HOTOSU	70
396	422213992	8.99499E+12	Garnier Bright Complete Pure Vitamin C 30ML	GARNIER	70
397	422216449		[COMBO] SIMPLE  Micellar Cleansing Water 200ml + Micellar Cleansing Water 400ml	SIMPLE	69
398	100600060	6.9024E+12	MBL Kem Lót Baby Skin Pore Eraser - 22ml 	MAYBELLINE	69
399	422215918	8.80972E+12	LILYBYREAD Bloody Liar Coating Tint (AD) 12 #Black Rose Apple (Only Vietnam)	Lilybyred	69
400	214000001	4.98724E+12	Serum ROHTO Melano CC vitamin C 20ml	Rohto	68
401	422208328	8.80931E+12	Oh! Oh! Skin health serum  10ml	oh!oh!	68
402	281300004	19800036614	Sáp thơm phòng Renuzit Simly Vanilla 198g	Renuzit	68
403	308500001	4.71154E+12	NARUKO Tea Tree Purifying Clay Mask & Cleanser In 1 120g	NARUKO	68
404	422201280	8.93487E+12	TRESEMME DẦU GỘI SALON DETOX 850G/8	TRESEMME	67
405	422205455	5.01072E+12	FEMFRESH SOOTHINIG WASH 250ML	Femfresh	67
406	206400009	4.90243E+12	OLAY TE KEM DUONG BAN DEM 50G	OLAY	67
407	100180113	3.40135E+12	BIODERMA Cicabio creame soothing repairing cream 40ml	BIODERMA	67
408	422210625	8.80955E+12	Foellie Eau De Bijou INNER PERFUME màu đen	Foellie	67
409	358700005	8.8095E+12	Caryophy Portulaca Mask Sheet 3 In 1 22g	Caryophy	67
410	422215908	8.80939E+12	LILYBYRED Glassy Layer Fixing Tint 3.8g M08_Burnt Brick	Lilybyred	66
411	422209671	8.71091E+12	Simple Micellar Water lsạch tđiểm&c.ẩm tt 400ml/6	SIMPLE	66
412	422216270	8.80951E+12	Jmsolution  Derma Care Centella Cleansing Water  Clear 500ml	JMsolution	66
413	422202569	8.85003E+12	63080SRM PH5 FACIAL	Eucerin	66
414	256700007	8.93609E+12	Milaganics bột trà xanh 100g	Milaganics	65
415	422212684	6.9024E+12	MAYBELLINE FIT ME FRESH TINT SPF50 03 AS	MAYBELLINE	65
416	422203473	9E+12	Ponds nước hoa hồng trắng hồng rạng rỡ 12x150ml chai	POND'S	64
417	422205804	8.80617E+12	Nature Republic Real Nature Orange Mask Sheet 23ml	NATURE REPUBLIC	64
418	422216293	8.80976E+12	Foodaholic Niacinamide Mask 23ml	Foodaholic 	64
419	422207839	8.93484E+12	P/S BÀN CHẢI LÔNG TƠ MỀM MẠI 24X(3X1PC) BỘ NEW	 P/S	63
420	304300003	4.71975E+12	Derma Angel miếng dán trị mụn Acne Patch for Night	Derma Angel	63
421	422206421	4.51357E+12	Hatomugi UV Care & Tone Up SPF50+ 70g	HATOMUGI	63
422	422204887		Combo 3 bông 120pads Ceiba	CEIBA	62
423	249500028	8.93501E+12	Sunplay Skin Aqua Mint Green Tone Up UV Milk 50g  	sunplay	62
424	100080053	12044038918	Lăn Khủ Mùi OLD SPICE - 85G 	Old Spice	62
425	357100002	4.51357E+12	HATOMUGI Sữa Dưỡng Thể Chống Nắng Reihaku 250ml	HATOMUGI	62
426	422204431	8.93487E+12	LIFEBUOY NRT SUA DUONG AM 36X180G	LIFEBUOY	62
427	347800032	4.90187E+12	Tsubaki 16816 TBK PREMIUM MOIST SHAMPOO 490ML	Tsubaki	61
428	205600374	6.9024E+12	FIT ME MP COMPACT PWD 112 AS	MAYBELLINE	61
429	226200016	8.93501E+12	Gel ngừa mụn , kháng khuẩn Acnes 9g (Sealing Jell 9g)	Acnes	61
430	223600003	4.55052E+12	Senka SRM tạo bọt Perfect Whip N 120g 70227 New	SENKA	61
431	422207383	6.9024E+12	Maybelline Hyper Sharp Extreme Liner 36H SLV BK1 AS (đen)	MAYBELLINE	60
432	100220009	77043358023	ST.IVES Blackhead Clearing Scrub Green Tea 170gr	ST.IVES	60
433	250900001	8.00828E+12	Fanola Restructuring Mask 1500ml	Fanola	60
434	422207423		Combo 2 CETAPHIL Gentle Skin Cleanser 59ML	CETAPHIL	60
435	422207151	8.80949E+12	BANOBAGI  Stem Cell Vitamin Mask Whitening and Dark Spot Care (màu cam)	BANOBAGI	60
436	422204424	8.93487E+12	VASELINE Sữa Dưỡng Thể Sun+Pollution Pro 350ml/12 Chai	VASELINE	60
437	422215917	8.80972E+12	LILYBYREAD Bloody Liar Coating Tint (AD) 11 #Gentle Coconut (Only Vietnam)	Lilybyred	60
438	100150059	3.7601E+12	XỊT KHOÁNG EVOLUDERM 150ML	EVOLUDERM	59
439	308100023	8.93622E+12	Cocoon Rose Cleansing Oil 140ml	COCOON	59
440	422202031	9.30083E+12	DOVE XỊT KHỬ MÙI POWDER SOFT 150ML/12 CHAI	DOVE	59
441	422204699	4.89378E+12	KDR Sensodyne Whitenning 100g	SENSODYNE	59
442	422212683	6.9024E+12	MAYBELLINE FIT ME FRESH TINT SPF50 02 AS	MAYBELLINE	59
443	301500001	8.93612E+12	Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm Soft& Silky 250ml	LACTACYD	59
444	223600058	4.55052E+12	Senka 16373 Deep Moist Gel Cream 50g	SENKA	59
445	226200003	8.93501E+12	Acnes Creamy Wash 100g	Acnes	58
446	422215573		[GIFT] ANESSA Perfect UV Sunscreen Skincare Gel N SPF50+ 15g	ANESSA	57
447	253900010	8.80958E+12	Skin1004 Madagascar Centella Soothing Cream 75ml 	skin1004	57
448	222600050	8.88818E+12	Bio-Essence Skin Water-Full Mask 20ml	Bio-essence	57
449	206200035	4.00581E+12	85031 NIVEA Peach Shine Lip Balm 4.8g	NIVEA	57
450	422216440		[GIFT] MB096802 Cerave Foaming 20ml 30159952	CeraVe	57
451	422204604	6.9237E+12	L'Oreal RV HA ACID DAY CREAM 50ML AS	L'OREAL	57
452	422215665	8.93622E+12	Cocoon Sữa Chống Nắng Bí Đao 50ml	COCOON	56
453	422213309		Combo 2c Cocoon Tinh chất nghệ Hưng Yên x2.2 22% Vitamin C	COCOON	56
454	253900003	8.80958E+12	Skin1004 Madagascar Centella Ampoule (100ml) 	skin1004	56
455	422200736	8.93622E+12	Cocoon Rose Aqua Gel Cream 30ml	COCOON	55
456	223600034	4.55052E+12	SENKA  Perfect UV Essence 40ml 14096	SENKA	55
457	251900019	8.80938E+12	"Rainbow L'AFFAIR Honey Mask Pack	"	L'AFFAIR	55
458	345800007	8.80965E+12	Some By Mi Hyaluron Moisturing Sheet Mask	SOME BY MI	55
459	225300001	3.0315E+12	ISIS PHARMA Teen Derm Gel 150ml	ISIS Pharma	54
460	249500027	8.93501E+12	Sunplay Skin Aqua Mint Green Tone Up UV Essence 50g	sunplay	54
461	422203617	3.3509E+12	EmbryolisseeLait Creme Concentre 75Ml	Embryolisse	54
462	213300092	8.93468E+12	Miếng dán mũi lột mụn dành cho nam (Đen)	Biore	54
463	100540086	8.85003E+12	 85083 NIVEA SON DƯỠNG FRUITY SHINE STRAWBERRY 4.8G 	NIVEA	54
464	422203471	8.85193E+12	PONDS nước tẩy trang  VITAMIN DETOX CHRCOAL 400ML/12 chai	POND'S	54
465	206500008	12044040898	Sáp khử mùi  Old Spice Timber 73g	Old Spice	54
466	422212682	6.9024E+12	MAYBELLINE FIT ME FRESH TINT SPF50 01 AS	MAYBELLINE	54
467	422214283	8.8097E+12	Dr.G Brightening Up Sun+ SPF50+ PA+++ 50ml	Dr G	54
468	422201058		Combo BNBG Trọn Bộ 10 Mặt Nạ Dưỡng Da Cao Cấp	BNBG	54
469	371600001	5.01583E+12	Kem Mắt Gold Collagen Balance Active Formula	BALANCE ACTIVE FORMULA	53
470	422216026		[COMBO 2] - Laneige 111975413 Water Sleeping Mask 25Ml	LANEIGE	53
471	422200040	8.85001E+12	Neutrogena Alcohol Free Toner 150ml	Neutrogena	53
472	422216271	8.80951E+12	Jmsolution  Derma Care Ceramide Cleansing Water Clear 500ml	JMsolution	52
473	281300008	23400350018	Sáp thơm phòng Renuzit Lavender 198g	Renuzit	52
474	201100136	8.8094E+12	 VM20 - VACOSI 24H GOLD WATERPROOF PEN PRO 24h GOLD PRO	VACOSI	51
475	298300003	8.85182E+12	Băng Vệ Sinh Larier Siêu Mỏng Không Cánh (8 Miếng )755289	Laurier	51
476	422204498	4.90187E+12	Tsubaki Premium Cool 490ml	Tsubaki	51
477	422203670	8.9361E+12	Cocoon Tinh Chất Nghệ Hưng Yên 30ml	COCOON	51
478	422202614	8.93617E+12	AVANDER Clay Mask 15ml ( Gói ) #Snail	AVANDER	50
479	422204101	8.93476E+12	BVS Diana SENSI Cool Fresh SMCánh 20	DIANA	50
480	256700002	8.93609E+12	Milaganics Gel Aloe Vera 98% 300ml	Milaganics	50
481	100900003	8.80905E+12	PUREDERM Giảm sưng bọng mắt-CÂY BẠCH QUẢ	PUREDERM	50
482	205600389	6.9024E+12	Maybelline Mini Mascara Hyper Curl	MAYBELLINE	49
483	224100002	8.93501E+12	Hadalabo - Lotion Ad.Nourish 100ml (da dầu) 	HADALABO	49
484	422203915	8.93852E+12	Hasi Habugaden Kem Dưỡng Da Chân 80G	Hasi	49
485	422208814	4.51357E+12	SHC Sữa Tắm Hatomugi  800ml 	SHC	49
486	256700013	8.93609E+12	Milaganics Serum Bưởi 100ml	Milaganics	48
487	225200013	8.80947E+12	CARE:NEL Lip Night Mask 5g #Berry	CARE:NEL	48
488	422216615	5.01145E+12	Sữa dưỡng ẩm Simple 125ml	SIMPLE	48
489	201100100	8.8094E+12	VACOSI Silicone Cleansing Pad DC04	VACOSI	48
490	208200021	8.80162E+12	Vaseline Lip Therapy Original 4.8g - DẠNG THỎI	VASELINE	48
491	301500002	8.93612E+12	Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm Soft& Silky 150ml	LACTACYD	48
492	422204922	6.97018E+12	GARNIER PUR CHARC MASK BLACK ALGAE AS	GARNIER	48
493	422203509	4.51357E+12	Hatomugi Moisture Rich Body Soap 600ml	HATOMUGI	47
494	334900012	8.93501E+12	Lăn khử mùi  Refre Natural 40ml-Hương Trà xanh	Refre	47
495	422204835	8.93487E+12	VASELINE SDT Trắng Da 10 Lợi Ích 350ml/12 Chai 	VASELINE	47
496	100760007	4.54862E+12	Phim thấm dầu Jomi xanh (70tờ / gói)	JOMI	47
497	201100318	8.8094E+12	Vacosi Chà Gót Chân P02	VACOSI	47
498	422209415	8.88818E+12	Bio-essence Water B5 Hydryting Mask 20ml	Bio-essence	47
499	297700024	4.90187E+12	Anessa 16169 Perfect UV Sunscreen Skincare BB Foundation SPF50+/ PA++++ 25ml	ANESSA	47
500	422203526	8.93511E+12	Kotex BVS Siêu Ban đêm 35cm SMC 8 miếng	KOTEX	46
501	252500005	8.93603E+12	Cleo Lotion tẩy lông cho mọi loại da 90ml -New	Cleo	46
502	422204709	8.9927E+12	BCDR SSD SENSITIVE EXTRA SOFT 1X2	SENSODYNE	46
503	422205637	8.80965E+12	Some By Mi Real AHA-BHA-PHA Calming Care Mask 20g	SOME BY MI	46
504	333900013	8.93501E+12	Son Sheer color POP 2,4g - Đỏ Mọng	LIPICE SHEER COLOR 	46
505	422215666	8.93622E+12	Cocoon Sữa Chống Nắng Bí Đao 15ml	COCOON	46
506	422204902	8.99499E+12	GARNIER LC SERUM SANG DA MO THAM 30ML	GARNIER	46
507	287100004	8.93476E+12	Băng Vệ Sinh Diana Hàng Ngày kháng Khuẩn 20 Miếng	DIANA	46
508	422216454		[COMBO] 2 Kem ủ Tresemme Keratin 50g (mẫu ngẫu nhiên)	TRESEMME	46
509	422210000	8.80953E+12	RAIP_TINH CHẤT DƯỠNG TÓC ARGAN HAIR OIL ELEGANCE 100ml	RAIP	45
510	393800021	8.80335E+12	Frudia My Orchard Raspberry Wine Hand Cream 30ml	FRUDIA	45
511	422207415	8.93501E+12	HADALABO ACNE CARE CALMING CLEANSER 80g	HADALABO	45
512	204100013	4.0058E+12	Eucerin LIPO BALANCE 50ml 63407	Eucerin	45
513	205100467	4.99294E+12	L'OREAL ELSEVE EXTRAODINARY OIL 100ML	L'OREAL	45
514	422203522	8.93511E+12	Kotex BVS  Mini Meow siêu mềm 8 x 16	KOTEX	45
515	422206887	8.99499E+12	[MINI] L'OREAL GLYCO BRIT SERUM 7.5ML AS	L'OREAL	45
516	422206433	4.90998E+12	ANESSA 19049 BRIGHTENING UV SUNSCREEN GEL N 90g	ANESSA	45
517	422209704	8.80949E+12	Banobagi Stem Cell Vitamin Mask Whitening & Aqua Hydrating (màu xanh dương đậm)	BANOBAGI	45
518	422212373	8.93855E+12	BỘ CHIẾT MỸ PHẨM HOTOSU HỒNG	HOTOSU	45
519	251900014	8.80938E+12	"Rainbow L'AFFAIR Multi-Care Whitening Vitamin Mask	"	L'AFFAIR	45
520	422215468	8.93622E+12	Cocoon Sample Serum Hưng Yên x2.2 22% Vitamin C 5ml	COCOON	45
